thr,sensitivity,specificity,precision,npv,accuracy,f1,brier,tp,fp,tn,fn
0.29899999999999977,0.6116504854368932,0.7733333333333333,0.42567567567567566,0.8787878787878788,0.7384937238493724,0.50199203187251,0.14716036798888504,63,85,290,40
0.29999999999999977,0.6116504854368932,0.7733333333333333,0.42567567567567566,0.8787878787878788,0.7384937238493724,0.50199203187251,0.14716036798888504,63,85,290,40
0.30099999999999977,0.6116504854368932,0.7733333333333333,0.42567567567567566,0.8787878787878788,0.7384937238493724,0.50199203187251,0.14716036798888504,63,85,290,40
0.30199999999999977,0.6116504854368932,0.7733333333333333,0.42567567567567566,0.8787878787878788,0.7384937238493724,0.50199203187251,0.14716036798888504,63,85,290,40
0.30299999999999977,0.6116504854368932,0.7733333333333333,0.42567567567567566,0.8787878787878788,0.7384937238493724,0.50199203187251,0.14716036798888504,63,85,290,40
0.30399999999999977,0.6116504854368932,0.7786666666666666,0.4315068493150685,0.8795180722891566,0.7426778242677824,0.5060240963855421,0.14716036798888504,63,83,292,40
0.30499999999999977,0.6019417475728155,0.7786666666666666,0.42758620689655175,0.8768768768768769,0.7405857740585774,0.5,0.14716036798888504,62,83,292,41
0.30599999999999977,0.6019417475728155,0.7786666666666666,0.42758620689655175,0.8768768768768769,0.7405857740585774,0.5,0.14716036798888504,62,83,292,41
0.3069999999999998,0.5922330097087378,0.7786666666666666,0.4236111111111111,0.874251497005988,0.7384937238493724,0.4939271255060728,0.14716036798888504,61,83,292,42
0.3079999999999998,0.5922330097087378,0.7813333333333333,0.42657342657342656,0.8746268656716418,0.7405857740585774,0.4959349593495935,0.14716036798888504,61,82,293,42
0.3089999999999998,0.5922330097087378,0.784,0.4295774647887324,0.875,0.7426778242677824,0.4979591836734694,0.14716036798888504,61,81,294,42
0.3099999999999998,0.5922330097087378,0.784,0.4295774647887324,0.875,0.7426778242677824,0.4979591836734694,0.14716036798888504,61,81,294,42
0.3109999999999998,0.5922330097087378,0.7866666666666666,0.4326241134751773,0.8753709198813057,0.7447698744769874,0.5,0.14716036798888504,61,80,295,42
0.3119999999999998,0.5825242718446602,0.7866666666666666,0.42857142857142855,0.8727810650887574,0.7426778242677824,0.49382716049382713,0.14716036798888504,60,80,295,43
0.3129999999999998,0.5825242718446602,0.7866666666666666,0.42857142857142855,0.8727810650887574,0.7426778242677824,0.49382716049382713,0.14716036798888504,60,80,295,43
0.3139999999999997,0.5825242718446602,0.7866666666666666,0.42857142857142855,0.8727810650887574,0.7426778242677824,0.49382716049382713,0.14716036798888504,60,80,295,43
0.3149999999999997,0.5825242718446602,0.7866666666666666,0.42857142857142855,0.8727810650887574,0.7426778242677824,0.49382716049382713,0.14716036798888504,60,80,295,43
0.3159999999999997,0.5825242718446602,0.7866666666666666,0.42857142857142855,0.8727810650887574,0.7426778242677824,0.49382716049382713,0.14716036798888504,60,80,295,43
0.3169999999999997,0.5825242718446602,0.7866666666666666,0.42857142857142855,0.8727810650887574,0.7426778242677824,0.49382716049382713,0.14716036798888504,60,80,295,43
0.3179999999999997,0.5825242718446602,0.7866666666666666,0.42857142857142855,0.8727810650887574,0.7426778242677824,0.49382716049382713,0.14716036798888504,60,80,295,43
0.31899999999999973,0.5825242718446602,0.7866666666666666,0.42857142857142855,0.8727810650887574,0.7426778242677824,0.49382716049382713,0.14716036798888504,60,80,295,43
0.31999999999999973,0.5825242718446602,0.7893333333333333,0.4316546762589928,0.8731563421828908,0.7447698744769874,0.49586776859504134,0.14716036798888504,60,79,296,43
0.32099999999999973,0.5825242718446602,0.7893333333333333,0.4316546762589928,0.8731563421828908,0.7447698744769874,0.49586776859504134,0.14716036798888504,60,79,296,43
0.32199999999999973,0.5728155339805825,0.7893333333333333,0.427536231884058,0.8705882352941177,0.7426778242677824,0.4896265560165976,0.14716036798888504,59,79,296,44
0.32299999999999973,0.5728155339805825,0.792,0.4306569343065693,0.8709677419354839,0.7447698744769874,0.49166666666666664,0.14716036798888504,59,78,297,44
0.32399999999999973,0.5728155339805825,0.792,0.4306569343065693,0.8709677419354839,0.7447698744769874,0.49166666666666664,0.14716036798888504,59,78,297,44
0.32499999999999973,0.5728155339805825,0.792,0.4306569343065693,0.8709677419354839,0.7447698744769874,0.49166666666666664,0.14716036798888504,59,78,297,44
0.32599999999999973,0.5728155339805825,0.792,0.4306569343065693,0.8709677419354839,0.7447698744769874,0.49166666666666664,0.14716036798888504,59,78,297,44
0.32699999999999974,0.5728155339805825,0.792,0.4306569343065693,0.8709677419354839,0.7447698744769874,0.49166666666666664,0.14716036798888504,59,78,297,44
0.32799999999999974,0.5728155339805825,0.7946666666666666,0.4338235294117647,0.8713450292397661,0.7468619246861925,0.4937238493723849,0.14716036798888504,59,77,298,44
0.32899999999999974,0.5728155339805825,0.7946666666666666,0.4338235294117647,0.8713450292397661,0.7468619246861925,0.4937238493723849,0.14716036798888504,59,77,298,44
0.32999999999999974,0.5728155339805825,0.7946666666666666,0.4338235294117647,0.8713450292397661,0.7468619246861925,0.4937238493723849,0.14716036798888504,59,77,298,44
0.33099999999999974,0.5728155339805825,0.7973333333333333,0.43703703703703706,0.8717201166180758,0.7489539748953975,0.495798319327731,0.14716036798888504,59,76,299,44
0.33199999999999974,0.5728155339805825,0.7973333333333333,0.43703703703703706,0.8717201166180758,0.7489539748953975,0.495798319327731,0.14716036798888504,59,76,299,44
0.33299999999999974,0.5728155339805825,0.8,0.44029850746268656,0.872093023255814,0.7510460251046025,0.4978902953586497,0.14716036798888504,59,75,300,44
0.33399999999999974,0.5728155339805825,0.8026666666666666,0.44360902255639095,0.8724637681159421,0.7531380753138075,0.5,0.14716036798888504,59,74,301,44
0.33499999999999974,0.5631067961165048,0.8026666666666666,0.4393939393939394,0.869942196531792,0.7510460251046025,0.4936170212765957,0.14716036798888504,58,74,301,45
0.33599999999999974,0.5631067961165048,0.808,0.4461538461538462,0.8706896551724138,0.7552301255230126,0.4978540772532189,0.14716036798888504,58,72,303,45
0.33699999999999974,0.5631067961165048,0.808,0.4461538461538462,0.8706896551724138,0.7552301255230126,0.4978540772532189,0.14716036798888504,58,72,303,45
0.33799999999999975,0.5631067961165048,0.808,0.4461538461538462,0.8706896551724138,0.7552301255230126,0.4978540772532189,0.14716036798888504,58,72,303,45
0.33899999999999975,0.5631067961165048,0.808,0.4461538461538462,0.8706896551724138,0.7552301255230126,0.4978540772532189,0.14716036798888504,58,72,303,45
0.33999999999999975,0.5436893203883495,0.808,0.4375,0.8657142857142858,0.7510460251046025,0.48484848484848486,0.14716036798888504,56,72,303,47
0.34099999999999975,0.5436893203883495,0.808,0.4375,0.8657142857142858,0.7510460251046025,0.48484848484848486,0.14716036798888504,56,72,303,47
0.34199999999999975,0.5436893203883495,0.808,0.4375,0.8657142857142858,0.7510460251046025,0.48484848484848486,0.14716036798888504,56,72,303,47
0.34299999999999975,0.5339805825242718,0.816,0.4435483870967742,0.864406779661017,0.7552301255230126,0.48458149779735676,0.14716036798888504,55,69,306,48
0.34399999999999975,0.5339805825242718,0.816,0.4435483870967742,0.864406779661017,0.7552301255230126,0.48458149779735676,0.14716036798888504,55,69,306,48
0.34499999999999975,0.5339805825242718,0.816,0.4435483870967742,0.864406779661017,0.7552301255230126,0.48458149779735676,0.14716036798888504,55,69,306,48
0.34599999999999975,0.5339805825242718,0.816,0.4435483870967742,0.864406779661017,0.7552301255230126,0.48458149779735676,0.14716036798888504,55,69,306,48
0.3469999999999997,0.5339805825242718,0.816,0.4435483870967742,0.864406779661017,0.7552301255230126,0.48458149779735676,0.14716036798888504,55,69,306,48
0.3479999999999997,0.5242718446601942,0.8186666666666667,0.4426229508196721,0.8623595505617978,0.7552301255230126,0.48,0.14716036798888504,54,68,307,49
0.3489999999999997,0.5145631067961165,0.8213333333333334,0.44166666666666665,0.8603351955307262,0.7552301255230126,0.47533632286995514,0.14716036798888504,53,67,308,50
0.3499999999999997,0.5145631067961165,0.8213333333333334,0.44166666666666665,0.8603351955307262,0.7552301255230126,0.47533632286995514,0.14716036798888504,53,67,308,50
0.3509999999999997,0.5048543689320388,0.8213333333333334,0.4369747899159664,0.8579387186629527,0.7531380753138075,0.46846846846846846,0.14716036798888504,52,67,308,51
0.3519999999999997,0.49514563106796117,0.8213333333333334,0.4322033898305085,0.8555555555555555,0.7510460251046025,0.46153846153846156,0.14716036798888504,51,67,308,52
0.3529999999999997,0.46601941747572817,0.824,0.42105263157894735,0.8489010989010989,0.7468619246861925,0.4423963133640553,0.14716036798888504,48,66,309,55
0.3539999999999997,0.46601941747572817,0.824,0.42105263157894735,0.8489010989010989,0.7468619246861925,0.4423963133640553,0.14716036798888504,48,66,309,55
0.3549999999999997,0.46601941747572817,0.824,0.42105263157894735,0.8489010989010989,0.7468619246861925,0.4423963133640553,0.14716036798888504,48,66,309,55
0.3559999999999997,0.46601941747572817,0.824,0.42105263157894735,0.8489010989010989,0.7468619246861925,0.4423963133640553,0.14716036798888504,48,66,309,55
0.3569999999999997,0.46601941747572817,0.824,0.42105263157894735,0.8489010989010989,0.7468619246861925,0.4423963133640553,0.14716036798888504,48,66,309,55
0.3579999999999997,0.46601941747572817,0.824,0.42105263157894735,0.8489010989010989,0.7468619246861925,0.4423963133640553,0.14716036798888504,48,66,309,55
0.3589999999999997,0.46601941747572817,0.824,0.42105263157894735,0.8489010989010989,0.7468619246861925,0.4423963133640553,0.14716036798888504,48,66,309,55
0.3599999999999997,0.4563106796116505,0.824,0.415929203539823,0.8465753424657534,0.7447698744769874,0.4351851851851852,0.14716036798888504,47,66,309,56
0.3609999999999997,0.4563106796116505,0.824,0.415929203539823,0.8465753424657534,0.7447698744769874,0.4351851851851852,0.14716036798888504,47,66,309,56
0.3619999999999997,0.4563106796116505,0.8266666666666667,0.41964285714285715,0.8469945355191257,0.7468619246861925,0.43720930232558136,0.14716036798888504,47,65,310,56
0.3629999999999997,0.4563106796116505,0.8293333333333334,0.42342342342342343,0.8474114441416893,0.7489539748953975,0.4392523364485982,0.14716036798888504,47,64,311,56
0.3639999999999997,0.4563106796116505,0.8346666666666667,0.43119266055045874,0.8482384823848238,0.7531380753138075,0.44339622641509435,0.14716036798888504,47,62,313,56
0.3649999999999997,0.4563106796116505,0.8346666666666667,0.43119266055045874,0.8482384823848238,0.7531380753138075,0.44339622641509435,0.14716036798888504,47,62,313,56
0.3659999999999997,0.4563106796116505,0.8346666666666667,0.43119266055045874,0.8482384823848238,0.7531380753138075,0.44339622641509435,0.14716036798888504,47,62,313,56
0.3669999999999997,0.4563106796116505,0.8373333333333334,0.4351851851851852,0.8486486486486486,0.7552301255230126,0.4454976303317536,0.14716036798888504,47,61,314,56
0.3679999999999997,0.4563106796116505,0.8373333333333334,0.4351851851851852,0.8486486486486486,0.7552301255230126,0.4454976303317536,0.14716036798888504,47,61,314,56
0.3689999999999997,0.4563106796116505,0.8373333333333334,0.4351851851851852,0.8486486486486486,0.7552301255230126,0.4454976303317536,0.14716036798888504,47,61,314,56
0.3699999999999997,0.4563106796116505,0.8373333333333334,0.4351851851851852,0.8486486486486486,0.7552301255230126,0.4454976303317536,0.14716036798888504,47,61,314,56
0.3709999999999997,0.4563106796116505,0.8373333333333334,0.4351851851851852,0.8486486486486486,0.7552301255230126,0.4454976303317536,0.14716036798888504,47,61,314,56
0.3719999999999997,0.4563106796116505,0.84,0.4392523364485981,0.8490566037735849,0.7573221757322176,0.4476190476190477,0.14716036798888504,47,60,315,56
0.3729999999999997,0.4563106796116505,0.8453333333333334,0.44761904761904764,0.8498659517426274,0.7615062761506276,0.451923076923077,0.14716036798888504,47,58,317,56
0.3739999999999997,0.4563106796116505,0.8453333333333334,0.44761904761904764,0.8498659517426274,0.7615062761506276,0.451923076923077,0.14716036798888504,47,58,317,56
0.3749999999999997,0.4563106796116505,0.8453333333333334,0.44761904761904764,0.8498659517426274,0.7615062761506276,0.451923076923077,0.14716036798888504,47,58,317,56
